,Team,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
0,ATL,104.5609756097561,110.04878048780488,38.609756097560975,86.60975609756098,0.45278048780487795,11.28048780487805,31.414634146341463,0.36651219512195116,16.0609756097561,20.475609756097562,0.7963658536585366,9.158536585365853,42.451219512195124,24.024390243902438,7.914634146341464,4.2926829268292686,15.121951219512194,19.878048780487806,41.146341463414636,87.6951219512195,0.4760487804878048,11.634146341463415,30.98780487804878,0.3770609756097559,16.121951219512194,20.878048780487806,0.7896951219512193,10.365853658536585,44.829268292682926,26.28048780487805,8.695121951219512,5.573170731707317,14.853658536585366,20.5609756097561
1,BOS,105.60975609756098,102.13414634146342,38.853658536585364,86.20731707317073,0.45712195121951205,11.597560975609756,30.75609756097561,0.3861585365853659,16.304878048780488,21.085365853658537,0.782670731707317,9.487804878048781,44.97560975609756,22.73170731707317,7.451219512195122,4.585365853658536,13.560975609756097,20.036585365853657,38.03658536585366,86.28048780487805,0.4466219512195123,9.487804878048781,28.097560975609756,0.33982926829268295,16.573170731707318,21.70731707317073,0.7777926829268291,9.817073170731707,44.41463414634146,21.621951219512194,7.390243902439025,4.548780487804878,13.707317073170731,19.463414634146343
2,BRK,107.6951219512195,111.58536585365853,38.59756097560975,87.64634146341463,0.4469878048780488,12.804878048780488,36.02439024390244,0.35954878048780486,17.695121951219512,22.914634146341463,0.7888170731707316,9.695121951219512,45.0,23.878048780487806,6.2926829268292686,4.7926829268292686,14.439024390243903,20.76829268292683,42.18292682926829,90.60975609756098,0.4721829268292684,9.146341463414634,24.829268292682926,0.3731585365853658,18.073170731707318,23.573170731707318,0.7735975609756096,10.512195121951219,47.329268292682926,22.024390243902438,7.853658536585366,5.524390243902439,12.085365853658537,19.951219512195124
3,CHO,109.4390243902439,109.39024390243902,39.4390243902439,87.7439024390244,0.4556707317073172,10.170731707317072,27.621951219512194,0.3666951219512194,20.390243902439025,27.25609756097561,0.7576341463414631,10.182926829268293,45.91463414634146,21.853658536585368,6.902439024390244,4.573170731707317,12.548780487804878,17.475609756097562,41.573170731707314,88.8048780487805,0.4745853658536587,11.451219512195122,30.4390243902439,0.3787682926829268,14.792682926829269,18.5609756097561,0.802963414634146,8.597560975609756,44.31707317073171,25.0609756097561,6.719512195121951,4.975609756097561,13.268292682926829,22.670731707317074
4,CHI,104.17073170731707,111.17073170731707,39.1219512195122,89.86585365853658,0.44135365853658537,11.109756097560975,31.365853658536587,0.3561463414634147,14.817073170731707,19.524390243902438,0.7664024390243901,9.74390243902439,45.28048780487805,23.682926829268293,7.670731707317073,3.573170731707317,13.5,19.475609756097562,41.41463414634146,87.84146341463415,0.47818292682926816,12.170731707317072,33.048780487804876,0.37058536585365837,16.170731707317074,20.548780487804876,0.8035365853658538,8.536585365853659,46.21951219512195,26.182926829268293,7.304878048780488,5.219512195121951,13.097560975609756,17.682926829268293
5,CLE,112.20731707317073,111.35365853658537,40.84146341463415,85.8048780487805,0.4826219512195124,12.170731707317072,32.69512195121951,0.37697560975609756,18.353658536585368,23.524390243902438,0.7884756097560974,8.573170731707316,42.63414634146341,23.695121951219512,7.158536585365853,3.8536585365853657,13.487804878048781,18.804878048780488,42.40243902439025,89.41463414634147,0.48006097560975614,11.768292682926829,31.878048780487806,0.3743902439024391,14.78048780487805,19.548780487804876,0.772268292682927,10.073170731707316,44.24390243902439,26.121951219512194,7.609756097560975,4.219512195121951,13.060975609756097,20.902439024390244
6,DAL,103.48780487804878,106.64634146341463,38.58536585365854,86.79268292682927,0.4513292682926831,11.951219512195122,33.109756097560975,0.3667560975609756,14.365853658536585,18.804878048780488,0.7743658536585367,8.207317073170731,41.71951219512195,22.914634146341463,7.097560975609756,3.817073170731707,12.024390243902438,19.463414634146343,39.75609756097561,84.76829268292683,0.4753780487804879,10.768292682926829,29.670731707317074,0.36926829268292677,16.365853658536587,21.597560975609756,0.7712195121951221,8.914634146341463,46.18292682926829,23.865853658536587,7.365853658536586,4.536585365853658,13.536585365853659,19.79268292682927
7,DEN,111.2439024390244,109.6219512195122,41.207317073170735,87.78048780487805,0.47554878048780513,11.573170731707316,31.24390243902439,0.37142682926829274,17.25609756097561,22.5,0.7805609756097559,11.109756097560975,45.08536585365854,25.390243902439025,7.817073170731708,4.963414634146342,14.426829268292684,18.951219512195124,41.646341463414636,87.63414634146342,0.481158536585366,11.0,29.195121951219512,0.37758536585365854,15.329268292682928,20.73170731707317,0.7525487804878048,9.792682926829269,42.19512195121951,24.9390243902439,8.024390243902438,4.804878048780488,13.573170731707316,20.902439024390244
8,DET,105.2439024390244,105.40243902439025,39.646341463414636,87.91463414634147,0.45671951219512186,11.0,29.304878048780488,0.37878048780487805,14.951219512195122,20.024390243902438,0.7524146341463415,10.195121951219512,44.23170731707317,23.195121951219512,7.719512195121951,3.975609756097561,12.963414634146341,18.695121951219512,39.670731707317074,86.40243902439025,0.4661219512195123,11.25609756097561,31.317073170731707,0.36367073170731695,14.804878048780488,19.121951219512194,0.7892560975609754,9.341463414634147,44.292682926829265,25.51219512195122,7.390243902439025,4.914634146341464,14.317073170731707,18.621951219512194
9,GSW,114.95121951219512,108.96341463414635,43.36585365853659,86.3048780487805,0.5093414634146343,11.475609756097562,29.390243902439025,0.3932682926829268,16.74390243902439,20.573170731707318,0.8222682926829266,8.548780487804878,44.03658536585366,29.634146341463413,8.109756097560975,7.524390243902439,15.146341463414634,19.78048780487805,40.71951219512195,90.97560975609755,0.4530975609756097,10.597560975609756,29.536585365853657,0.36430487804878053,16.926829268292682,22.29268292682927,0.771548780487805,10.963414634146341,43.0,24.0,8.804878048780488,3.7804878048780486,13.670731707317072,18.79268292682927
