,Team,Game,Home,Opponent,WINorLOSS
90,BOS,9,Home,PHO,L
91,BOS,10,Away,PHI,W
92,BOS,11,Away,MEM,L
93,BOS,12,Home,POR,L
94,BOS,13,Home,CHI,L
95,BOS,14,Home,SAS,L
96,BOS,15,Away,ATL,L
97,BOS,16,Home,DET,W
98,BOS,17,Home,LAL,W
99,BOS,18,Home,WAS,W
100,BOS,19,Away,WAS,L
101,BOS,20,Away,CHO,L
102,BOS,21,Home,NYK,L
103,BOS,22,Away,PHI,W
104,BOS,23,Home,ORL,W
105,BOS,24,Home,MIN,W
106,BOS,25,Away,MIA,L
107,BOS,26,Away,ORL,L
108,BOS,27,Home,BRK,L
109,BOS,28,Away,WAS,L
110,BOS,29,Home,SAC,W
111,BOS,30,Home,DAL,L
112,BOS,31,Away,CHI,L
113,BOS,32,Home,CHO,L
114,BOS,33,Away,BRK,W
115,BOS,34,Away,IND,L
116,BOS,35,Away,TOR,L
117,BOS,36,Home,NOP,W
118,BOS,37,Home,ATL,L
119,BOS,38,Home,CHI,L
120,BOS,39,Away,LAC,L
121,BOS,40,Away,POR,W
122,BOS,41,Away,DEN,W
123,BOS,42,Away,GSW,L
124,BOS,43,Away,UTA,W
125,BOS,44,Away,MIN,L
126,BOS,45,Home,HOU,L
127,BOS,46,Home,MIA,L
128,BOS,47,Away,NYK,W
129,BOS,48,Home,DEN,W
130,BOS,49,Home,PHI,W
131,BOS,50,Away,MIL,L
132,BOS,51,Home,ATL,W
133,BOS,52,Away,SAC,L
134,BOS,53,Away,LAL,L
135,BOS,54,Away,PHO,W
136,BOS,55,Home,NYK,W
137,BOS,56,Home,CHO,W
138,BOS,57,Home,GSW,L
139,BOS,58,Away,CLE,L
140,BOS,59,Home,UTA,W
141,BOS,60,Away,NOP,W
142,BOS,61,Away,ORL,L
143,BOS,62,Away,MIA,W
144,BOS,63,Home,MEM,W
145,BOS,64,Home,ORL,W
146,BOS,65,Away,IND,W
147,BOS,66,Home,PHI,W
148,BOS,67,Away,OKC,L
149,BOS,68,Away,SAS,L
150,BOS,69,Home,DET,L
151,BOS,70,Away,BRK,W
152,BOS,71,Home,MIA,L
153,BOS,72,Away,NYK,W
154,BOS,73,Home,LAC,L
155,BOS,74,Away,CHO,W
156,BOS,75,Home,IND,W
157,BOS,76,Home,MIL,L
158,BOS,77,Away,TOR,W
159,BOS,78,Away,DET,W
160,BOS,79,Away,CLE,W
161,BOS,80,Home,CLE,W
162,BOS,81,Home,TOR,W
163,BOS,82,Away,MIL,W
164,BRK,1,Away,BOS,L
165,BRK,2,Away,DET,W
166,BRK,3,Home,OKC,W
167,BRK,4,Home,MIN,L
168,BRK,5,Home,NYK,W
169,BRK,6,Home,ORL,W
170,BRK,7,Away,PHO,L
171,BRK,8,Away,GSW,L
172,BRK,9,Away,POR,L
173,BRK,10,Home,MIA,L
174,BRK,11,Home,MIL,L
175,BRK,12,Away,OKC,W
176,BRK,13,Away,SAS,L
177,BRK,14,Away,PHI,W
178,BRK,15,Home,CHI,L
179,BRK,16,Away,NYK,W
180,BRK,17,Home,SAS,W
181,BRK,18,Home,ATL,L
182,BRK,19,Home,CLE,L
183,BRK,20,Away,CHI,L
184,BRK,21,Home,PHI,W
185,BRK,22,Away,CHO,W
186,BRK,23,Home,MIA,L
187,BRK,24,Away,TOR,L
188,BRK,25,Away,CLE,L
189,BRK,26,Home,DET,W
190,BRK,27,Home,DEN,W
191,BRK,28,Away,BOS,W
192,BRK,29,Home,IND,L
193,BRK,30,Home,SAC,W
194,BRK,31,Away,CHI,W
195,BRK,32,Away,ORL,W
196,BRK,33,Away,MIA,L
197,BRK,34,Home,DAL,L
198,BRK,35,Home,BOS,L
199,BRK,36,Home,PHI,L
200,BRK,37,Away,DET,L
201,BRK,38,Home,HOU,L
202,BRK,39,Home,MEM,L
203,BRK,40,Away,WAS,W
204,BRK,41,Home,WAS,L
205,BRK,42,Away,SAC,W
206,BRK,43,Away,LAC,L
207,BRK,44,Away,UTA,L
208,BRK,45,Away,ATL,L
209,BRK,46,Home,TOR,L
210,BRK,47,Home,LAC,W
211,BRK,48,Away,TOR,W
212,BRK,49,Home,NYK,W
213,BRK,50,Away,WAS,L
214,BRK,51,Away,MIL,L
215,BRK,52,Away,MEM,L
216,BRK,53,Away,LAL,W
217,BRK,54,Away,DEN,W
218,BRK,55,Away,NOP,L
219,BRK,56,Away,HOU,L
220,BRK,57,Away,DAL,W
221,BRK,58,Home,GSW,W
222,BRK,59,Home,CHO,L
223,BRK,60,Home,PHO,L
224,BRK,61,Home,UTA,L
225,BRK,62,Home,NOP,L
226,BRK,63,Away,MIA,L
227,BRK,64,Away,PHI,W
228,BRK,65,Away,MIN,W
229,BRK,66,Away,CLE,L
230,BRK,67,Home,MIL,W
231,BRK,68,Away,IND,W
232,BRK,69,Home,BOS,L
233,BRK,70,Away,CHO,W
234,BRK,71,Home,CLE,W
235,BRK,72,Home,LAL,W
236,BRK,73,Home,IND,W
237,BRK,74,Away,NYK,W
238,BRK,75,Home,TOR,W
239,BRK,76,Away,ATL,L
240,BRK,77,Home,POR,W
241,BRK,78,Home,ATL,L
242,BRK,79,Home,WAS,W
243,BRK,80,Away,MIL,L
244,BRK,81,Home,CHI,L
245,BRK,82,Home,ORL,W
246,CHO,1,Home,MIL,W
247,CHO,2,Home,MEM,L
248,CHO,3,Away,NYK,L
249,CHO,4,Away,NOP,L
250,CHO,5,Home,MIA,W
251,CHO,6,Home,ATL,W
252,CHO,7,Away,LAL,L
253,CHO,8,Away,POR,L
254,CHO,9,Away,PHO,W
255,CHO,10,Away,GSW,L
256,CHO,11,Home,DAL,L
257,CHO,12,Away,IND,L
258,CHO,13,Home,ORL,L
259,CHO,14,Away,MIA,L
260,CHO,15,Home,LAC,L
261,CHO,16,Home,POR,L
262,CHO,17,Home,GSW,L
263,CHO,18,Away,ATL,L
264,CHO,19,Home,CHI,L
265,CHO,20,Home,NYK,W
266,CHO,21,Home,BOS,W
267,CHO,22,Away,MEM,L
268,CHO,23,Home,BRK,L
269,CHO,24,Away,CLE,L
270,CHO,25,Home,PHO,L
271,CHO,26,Away,PHI,W
272,CHO,27,Home,UTA,W
273,CHO,28,Home,DEN,W
274,CHO,29,Away,MIL,W
275,CHO,30,Away,OKC,L
276,CHO,31,Home,ORL,L
277,CHO,32,Home,MIL,L
278,CHO,33,Away,HOU,L
279,CHO,34,Home,CLE,L
280,CHO,35,Away,ORL,W
281,CHO,36,Away,BOS,W
282,CHO,37,Home,NOP,W
283,CHO,38,Away,TOR,W
284,CHO,39,Away,NYK,W
285,CHO,40,Home,SAS,L
286,CHO,41,Home,IND,W
287,CHO,42,Home,MIN,W
288,CHO,43,Home,MIA,W
289,CHO,44,Away,CLE,L
290,CHO,45,Home,NYK,W
291,CHO,46,Away,SAS,L
292,CHO,47,Away,DEN,W
293,CHO,48,Away,WAS,W
294,CHO,49,Home,WAS,W
295,CHO,50,Away,PHI,L
296,CHO,51,Home,IND,L
297,CHO,52,Home,DET,L
298,CHO,53,Home,OKC,L
299,CHO,54,Away,DAL,L
300,CHO,55,Away,CHI,W
301,CHO,56,Away,BOS,L
302,CHO,57,Away,ORL,W
303,CHO,58,Home,LAL,W
304,CHO,59,Away,BRK,W
305,CHO,60,Home,TOR,W
306,CHO,61,Away,DET,W
307,CHO,62,Home,WAS,L
308,CHO,63,Home,SAC,L
309,CHO,64,Home,CHI,W
310,CHO,65,Away,UTA,L
311,CHO,66,Away,LAC,L
312,CHO,67,Away,SAC,L
313,CHO,68,Away,MIN,W
314,CHO,69,Away,CHI,L
315,CHO,70,Home,BRK,L
316,CHO,71,Away,WAS,L
317,CHO,72,Home,ATL,W
318,CHO,73,Home,BOS,L
319,CHO,74,Home,DET,W
320,CHO,75,Away,IND,L
321,CHO,76,Home,PHI,W
322,CHO,77,Away,MIA,L
323,CHO,78,Home,TOR,L
324,CHO,79,Away,ATL,L
325,CHO,80,Away,DET,L
326,CHO,81,Home,HOU,L
327,CHO,82,Away,TOR,L
328,CHI,1,Away,NYK,W
329,CHI,2,Home,CLE,L
330,CHI,3,Away,MIN,W
331,CHI,4,Home,ORL,W
332,CHI,5,Away,MIL,W
333,CHI,6,Away,PHI,W
334,CHI,7,Home,BOS,L
335,CHI,8,Home,DET,W
336,CHI,9,Away,TOR,W
337,CHI,10,Home,IND,L
338,CHI,11,Away,LAC,W
339,CHI,12,Away,SAC,L
340,CHI,13,Away,POR,L
341,CHI,14,Away,UTA,W
342,CHI,15,Away,DEN,L
343,CHI,16,Away,BOS,W
344,CHI,17,Away,BRK,W
345,CHI,18,Home,DAL,L
346,CHI,19,Away,CHO,W
347,CHI,20,Home,GSW,L
348,CHI,21,Home,BRK,W
349,CHI,22,Home,POR,W
350,CHI,23,Away,MIA,W
351,CHI,24,Away,ATL,L
352,CHI,25,Home,NYK,W
353,CHI,26,Away,MEM,W
354,CHI,27,Home,TOR,W
355,CHI,28,Away,WAS,W
356,CHI,29,Home,LAL,W
357,CHI,30,Home,NOP,W
358,CHI,31,Away,IND,W
359,CHI,32,Home,BRK,L
360,CHI,33,Home,DEN,W
361,CHI,34,Home,BOS,W
362,CHI,35,Home,HOU,W
363,CHI,36,Home,UTA,L
364,CHI,37,Away,WAS,L
365,CHI,38,Home,MIL,W
366,CHI,39,Home,ORL,L
367,CHI,40,Home,WAS,L
368,CHI,41,Away,BOS,W
369,CHI,42,Home,ATL,L
370,CHI,43,Away,CLE,L
371,CHI,44,Home,SAS,W
372,CHI,45,Away,DAL,W
373,CHI,46,Home,MIA,L
374,CHI,47,Away,GSW,W
375,CHI,48,Away,LAL,L
376,CHI,49,Away,PHO,L
377,CHI,50,Away,HOU,L
378,CHI,51,Away,NOP,W
379,CHI,52,Away,ORL,W
380,CHI,53,Home,SAC,W
381,CHI,54,Home,CLE,W
382,CHI,55,Away,DET,L
383,CHI,56,Home,PHO,W
384,CHI,57,Home,MIL,W
385,CHI,58,Home,CHO,L
386,CHI,59,Home,MIN,W
387,CHI,60,Home,LAC,L
388,CHI,61,Home,WAS,W
389,CHI,62,Home,OKC,W
390,CHI,63,Away,IND,L
391,CHI,64,Away,SAS,L
392,CHI,65,Home,MEM,L
393,CHI,66,Away,PHI,W
394,CHI,67,Away,CHO,L
395,CHI,68,Away,OKC,L
396,CHI,69,Home,IND,W
397,CHI,70,Home,TOR,W
398,CHI,71,Away,DET,L
399,CHI,72,Home,CHO,W
400,CHI,73,Away,TOR,W
401,CHI,74,Home,NYK,W
402,CHI,75,Away,MIL,L
403,CHI,76,Home,DET,W
404,CHI,77,Away,CLE,L
405,CHI,78,Away,ORL,L
406,CHI,79,Away,MIA,W
407,CHI,80,Home,PHI,W
408,CHI,81,Away,BRK,W
409,CHI,82,Home,ATL,W
410,CLE,1,Home,NYK,L
411,CLE,2,Away,CHI,W
412,CLE,3,Away,POR,L
413,CLE,4,Away,UTA,L
414,CLE,5,Away,DEN,W
415,CLE,6,Home,NOP,W
416,CLE,7,Away,BOS,W
417,CLE,8,Home,ATL,W
418,CLE,9,Home,DEN,L
419,CLE,10,Home,SAS,L
420,CLE,11,Away,WAS,L
421,CLE,12,Home,TOR,L
422,CLE,13,Home,ORL,W
423,CLE,14,Home,WAS,W
424,CLE,15,Home,IND,W
425,CLE,16,Home,MIL,W
426,CLE,17,Away,NYK,W
427,CLE,18,Away,TOR,W
428,CLE,19,Away,BRK,W
429,CLE,20,Home,TOR,W
430,CLE,21,Away,OKC,L
431,CLE,22,Away,NOP,L
432,CLE,23,Home,CHO,W
433,CLE,24,Home,ATL,L
434,CLE,25,Home,BRK,W
435,CLE,26,Home,MEM,W
436,CLE,27,Home,MIN,W
437,CLE,28,Away,MIA,L
438,CLE,29,Away,ORL,W
439,CLE,30,Home,DET,L
440,CLE,31,Away,ATL,L
441,CLE,32,Home,MIL,L
442,CLE,33,Away,CHO,W
443,CLE,34,Home,DAL,L
444,CLE,35,Away,PHI,L
445,CLE,36,Home,HOU,L
446,CLE,37,Away,GSW,L
447,CLE,38,Away,SAC,L
448,CLE,39,Away,PHO,L
449,CLE,40,Away,LAL,W
450,CLE,41,Away,LAC,W
451,CLE,42,Home,CHI,W
452,CLE,43,Home,UTA,W
453,CLE,44,Home,CHO,W
454,CLE,45,Home,OKC,W
455,CLE,46,Away,DET,W
456,CLE,47,Home,POR,W
457,CLE,48,Home,SAC,W
458,CLE,49,Away,MIN,W
459,CLE,50,Home,PHI,W
460,CLE,51,Home,LAC,W
461,CLE,52,Away,IND,L
462,CLE,53,Home,LAL,W
463,CLE,54,Home,MIA,W
464,CLE,55,Away,CHI,L
465,CLE,56,Away,WAS,W
466,CLE,57,Away,NYK,W
467,CLE,58,Away,DET,W
468,CLE,59,Home,GSW,W
469,CLE,60,Away,IND,L
470,CLE,61,Away,HOU,L
471,CLE,62,Home,BOS,W
472,CLE,63,Away,TOR,W
473,CLE,64,Away,ATL,L
474,CLE,65,Home,PHO,W
475,CLE,66,Away,DAL,W
476,CLE,67,Away,SAS,W
477,CLE,68,Away,ORL,W
478,CLE,69,Away,MIA,L
479,CLE,70,Home,BRK,W
480,CLE,71,Home,IND,W
481,CLE,72,Away,MIL,W
482,CLE,73,Away,MEM,W
483,CLE,74,Away,BRK,L
484,CLE,75,Home,PHI,W
485,CLE,76,Home,MIA,W
486,CLE,77,Home,CHI,W
487,CLE,78,Away,MIL,W
488,CLE,79,Home,BOS,L
489,CLE,80,Away,BOS,L
490,CLE,81,Home,DET,W
491,CLE,82,Home,WAS,W
492,DAL,1,Away,SAS,L
493,DAL,2,Home,UTA,W
494,DAL,3,Away,NOP,W
495,DAL,4,Home,BOS,W
496,DAL,5,Away,POR,L
497,DAL,6,Away,UTA,W
498,DAL,7,Home,MIA,L
499,DAL,8,Home,SAC,W
500,DAL,9,Home,PHI,W
501,DAL,10,Home,MIN,W
502,DAL,11,Away,CHO,W
503,DAL,12,Away,WAS,W
504,DAL,13,Home,LAL,W
505,DAL,14,Away,HOU,L
506,DAL,15,Home,IND,L
507,DAL,16,Home,NYK,W
508,DAL,17,Away,TOR,W
509,DAL,18,Away,PHI,W
510,DAL,19,Away,CHI,W
511,DAL,20,Away,MIL,W
512,DAL,21,Home,PHO,L
513,DAL,22,Home,MIL,W
514,DAL,23,Away,MEM,L
515,DAL,24,Home,NOP,W
516,DAL,25,Home,GSW,L
517,DAL,26,Away,NYK,W
518,DAL,27,Away,DET,W
519,DAL,28,Home,SAS,W
520,DAL,29,Home,ATL,L
521,DAL,30,Away,PHO,L
522,DAL,31,Home,LAL,W
523,DAL,32,Home,OKC,W
524,DAL,33,Home,WAS,W
525,DAL,34,Away,BOS,W
526,DAL,35,Away,CLE,W
527,DAL,36,Away,BRK,W
528,DAL,37,Home,DET,L
529,DAL,38,Away,LAC,L
530,DAL,39,Away,SAC,W
531,DAL,40,Away,DEN,L
532,DAL,41,Home,DEN,W
533,DAL,42,Away,MEM,W
534,DAL,43,Away,MIN,W
535,DAL,44,Home,CHI,L
536,DAL,45,Away,NOP,L
537,DAL,46,Home,MEM,L
538,DAL,47,Away,HOU,L
539,DAL,48,Away,MIA,W
540,DAL,49,Away,ORL,W
541,DAL,50,Home,MIN,W
542,DAL,51,Away,GSW,L
543,DAL,52,Away,SAC,W
544,DAL,53,Home,POR,W
545,DAL,54,Home,LAC,L
546,DAL,55,Home,UTA,W
547,DAL,56,Away,OKC,L
548,DAL,57,Home,HOU,W
549,DAL,58,Home,CHO,W
550,DAL,59,Home,TOR,W
551,DAL,60,Away,ATL,L
552,DAL,61,Home,BRK,L
553,DAL,62,Home,NOP,W
554,DAL,63,Away,POR,L
555,DAL,64,Away,GSW,L
556,DAL,65,Away,LAL,W
557,DAL,66,Home,CLE,L
558,DAL,67,Home,LAC,W
559,DAL,68,Home,OKC,W
560,DAL,69,Home,ORL,W
561,DAL,70,Home,MEM,L
562,DAL,71,Away,PHO,L
563,DAL,72,Home,SAS,W
564,DAL,73,Away,SAS,L
565,DAL,74,Away,IND,L
566,DAL,75,Away,OKC,W
567,DAL,76,Home,HOU,L
568,DAL,77,Home,GSW,L
569,DAL,78,Home,PHO,W
570,DAL,79,Away,DEN,W
571,DAL,80,Away,LAL,W
572,DAL,81,Away,UTA,L
573,DAL,82,Home,POR,W
574,DEN,1,Home,DET,W
575,DEN,2,Away,OKC,L
576,DEN,3,Home,SAC,L
577,DEN,4,Away,SAC,L
578,DEN,5,Home,CLE,L
579,DEN,6,Away,POR,L
580,DEN,7,Home,POR,L
581,DEN,8,Away,IND,W
582,DEN,9,Away,NYK,L
583,DEN,10,Away,CLE,W
584,DEN,11,Home,OKC,W
585,DEN,12,Home,NOP,W
586,DEN,13,Away,LAL,W
587,DEN,14,Home,CHI,W
588,DEN,15,Away,PHO,L
589,DEN,16,Home,PHO,W
590,DEN,17,Away,UTA,W
591,DEN,18,Home,POR,L
592,DEN,19,Away,WAS,L
593,DEN,20,Away,ATL,L
594,DEN,21,Away,TOR,L
595,DEN,22,Home,MIA,W
596,DEN,23,Away,HOU,L
597,DEN,24,Home,SAS,L
598,DEN,25,Home,HOU,L
599,DEN,26,Home,LAC,W
600,DEN,27,Home,IND,W
601,DEN,28,Away,CHO,L
602,DEN,29,Away,BRK,L
603,DEN,30,Home,MIN,W
604,DEN,31,Home,TOR,L
605,DEN,32,Home,LAL,L
606,DEN,33,Away,CHI,L
607,DEN,34,Home,MEM,W
608,DEN,35,Away,MIN,W
609,DEN,36,Home,ORL,W
610,DEN,37,Away,SAC,W
611,DEN,38,Home,DAL,W
612,DEN,39,Away,DAL,L
613,DEN,40,Home,MIN,L
614,DEN,41,Away,GSW,L
615,DEN,42,Home,SAS,L
616,DEN,43,Home,BOS,L
617,DEN,44,Home,WAS,L
618,DEN,45,Away,LAC,L
619,DEN,46,Away,NOP,W
620,DEN,47,Away,MEM,L
621,DEN,48,Home,CHO,L
622,DEN,49,Away,PHI,L
623,DEN,50,Away,BOS,L
624,DEN,51,Away,DET,L
625,DEN,52,Home,OKC,L
626,DEN,53,Away,LAL,W
627,DEN,54,Away,MIL,L
628,DEN,55,Away,OKC,L
629,DEN,56,Home,BRK,L
630,DEN,57,Home,PHO,L
631,DEN,58,Home,UTA,L
632,DEN,59,Home,NOP,L
633,DEN,60,Home,MIL,W
634,DEN,61,Away,MIN,W
635,DEN,62,Away,SAS,L
636,DEN,63,Home,HOU,L
637,DEN,64,Home,NYK,W
638,DEN,65,Home,ATL,W
639,DEN,66,Home,GSW,W
640,DEN,67,Away,NOP,W
641,DEN,68,Away,MEM,L
642,DEN,69,Away,HOU,L
643,DEN,70,Away,MIA,L
644,DEN,71,Away,ORL,W
645,DEN,72,Home,PHI,L
646,DEN,73,Home,UTA,W
647,DEN,74,Away,POR,L
648,DEN,75,Away,UTA,L
649,DEN,76,Away,SAS,L
650,DEN,77,Home,LAC,L
651,DEN,78,Home,LAL,W
652,DEN,79,Home,DAL,L
653,DEN,80,Home,SAC,W
654,DEN,81,Away,LAC,L
655,DEN,82,Away,GSW,L
656,DET,1,Away,DEN,L
657,DET,2,Away,MIN,L
658,DET,3,Home,BRK,L
659,DET,4,Home,NYK,W
660,DET,5,Home,MIL,W
661,DET,6,Home,UTA,L
662,DET,7,Away,CHI,L
663,DET,8,Away,WAS,L
664,DET,9,Away,OKC,W
665,DET,10,Away,MEM,L
666,DET,11,Home,ORL,L
667,DET,12,Home,PHO,L
668,DET,13,Away,ATL,L
669,DET,14,Away,MIL,L
670,DET,15,Home,LAC,L
671,DET,16,Home,MIL,L
672,DET,17,Home,GSW,L
673,DET,18,Home,LAL,L
674,DET,19,Away,BOS,L
675,DET,20,Home,PHI,L
676,DET,21,Home,OKC,L
677,DET,22,Home,POR,L
678,DET,23,Away,PHO,W
679,DET,24,Away,SAC,W
680,DET,25,Away,LAC,L
681,DET,26,Home,DAL,L
682,DET,27,Home,TOR,L
683,DET,28,Away,BRK,L
684,DET,29,Home,IND,W
685,DET,30,Away,CLE,W
686,DET,31,Away,ORL,W
687,DET,32,Away,NYK,W
688,DET,33,Home,SAC,W
689,DET,34,Away,SAS,W
690,DET,35,Away,DAL,W
691,DET,36,Home,ATL,L
692,DET,37,Home,BRK,W
693,DET,38,Away,TOR,W
694,DET,39,Home,NOP,L
695,DET,40,Away,IND,W
696,DET,41,Home,PHI,W
697,DET,42,Away,ATL,L
698,DET,43,Home,ORL,W
699,DET,44,Away,MIL,L
700,DET,45,Away,TOR,L
701,DET,46,Home,CLE,L
702,DET,47,Away,PHI,L
703,DET,48,Home,HOU,W
704,DET,49,Home,MIA,W
705,DET,50,Away,IND,L
706,DET,51,Home,DEN,W
707,DET,52,Home,MIN,L
708,DET,53,Away,CHO,W
709,DET,54,Home,SAS,L
710,DET,55,Home,CHI,W
711,DET,56,Home,WAS,W
712,DET,57,Home,CLE,L
713,DET,58,Home,NYK,L
714,DET,59,Away,WAS,L
715,DET,60,Away,NOP,L
716,DET,61,Away,HOU,L
717,DET,62,Home,CHO,L
718,DET,63,Away,LAL,L
719,DET,64,Away,GSW,L
720,DET,65,Away,POR,L
721,DET,66,Away,UTA,L
722,DET,67,Home,MEM,W
723,DET,68,Away,PHI,L
724,DET,69,Home,CHI,W
725,DET,70,Away,BOS,W
726,DET,71,Home,TOR,W
727,DET,72,Away,ORL,W
728,DET,73,Away,MIA,L
729,DET,74,Home,ATL,W
730,DET,75,Away,CHO,L
731,DET,76,Away,CHI,L
732,DET,77,Home,MIA,W
733,DET,78,Home,BOS,L
734,DET,79,Home,IND,L
735,DET,80,Home,CHO,W
736,DET,81,Away,CLE,L
737,DET,82,Away,NYK,W
738,GSW,1,Away,SAC,W
739,GSW,2,Home,LAL,W
740,GSW,3,Away,POR,W
741,GSW,4,Home,LAC,W
742,GSW,5,Away,HOU,W
743,GSW,6,Away,PHO,L
744,GSW,7,Home,SAS,L
745,GSW,8,Home,BRK,W
746,GSW,9,Home,CHO,W
747,GSW,10,Away,LAL,W
748,GSW,11,Home,UTA,W
749,GSW,12,Away,OKC,W
750,GSW,13,Away,MIA,W
751,GSW,14,Away,ORL,W
752,GSW,15,Away,CHO,W
753,GSW,16,Away,DET,W
754,GSW,17,Home,ORL,W
755,GSW,18,Home,NOP,W
756,GSW,19,Away,CHI,W
757,GSW,20,Away,MIN,W
758,GSW,21,Home,HOU,W
759,GSW,22,Away,DAL,W
760,GSW,23,Away,NOP,W
761,GSW,24,Away,MEM,L
762,GSW,25,Home,OKC,W
763,GSW,26,Home,SAC,W
764,GSW,27,Away,LAL,L
765,GSW,28,Away,LAC,L
766,GSW,29,Home,MIN,W
767,GSW,30,Home,PHI,W
768,GSW,31,Home,TOR,W
769,GSW,32,Home,OKC,W
770,GSW,33,Home,IND,W
771,GSW,34,Home,CLE,W
772,GSW,35,Away,UTA,W
773,GSW,36,Home,MIA,W
774,GSW,37,Away,OKC,L
775,GSW,38,Away,HOU,W
776,GSW,39,Home,DEN,W
777,GSW,40,Home,HOU,W
778,GSW,41,Home,SAC,W
779,GSW,42,Home,BOS,W
780,GSW,43,Home,CHI,L
781,GSW,44,Away,UTA,L
782,GSW,45,Home,PHO,W
783,GSW,46,Away,SAC,W
784,GSW,47,Home,DAL,W
785,GSW,48,Away,ATL,L
786,GSW,49,Away,NYK,W
787,GSW,50,Away,PHI,W
788,GSW,51,Away,MIN,W
789,GSW,52,Home,SAS,W
790,GSW,53,Away,IND,L
791,GSW,54,Away,WAS,W
792,GSW,55,Away,CLE,L
793,GSW,56,Away,TOR,W
794,GSW,57,Away,BOS,W
795,GSW,58,Away,BRK,L
796,GSW,59,Home,MIL,W
797,GSW,60,Home,DAL,W
798,GSW,61,Home,LAC,W
799,GSW,62,Away,PHO,W
800,GSW,63,Home,DET,W
801,GSW,64,Away,DEN,L
802,GSW,65,Home,NYK,W
803,GSW,66,Home,LAL,W
804,GSW,67,Home,ATL,W
805,GSW,68,Home,NOP,W
806,GSW,69,Home,UTA,W
807,GSW,70,Home,WAS,W
808,GSW,71,Away,POR,W
809,GSW,72,Away,MEM,W
810,GSW,73,Away,MIL,W
811,GSW,74,Away,LAC,W
812,GSW,75,Home,PHO,W
813,GSW,76,Away,DAL,W
814,GSW,77,Away,SAS,L
815,GSW,78,Away,NOP,L
816,GSW,79,Home,POR,W
817,GSW,80,Home,MIN,W
818,GSW,81,Home,MEM,W
819,GSW,82,Home,DEN,W
820,HOU,1,Away,LAL,W
821,HOU,2,Away,UTA,W
822,HOU,3,Home,BOS,W
823,HOU,4,Away,PHI,W
824,HOU,5,Away,MIA,W
825,HOU,6,Home,SAS,W
826,HOU,7,Home,GSW,L
827,HOU,8,Away,MIN,W
828,HOU,9,Home,PHI,W
829,HOU,10,Away,OKC,W
