,Team,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
0,ATL,104.64634146341463,105.4390243902439,38.670731707317074,85.45121951219512,0.4586707317073172,9.024390243902438,26.451219512195124,0.3455365853658537,18.28048780487805,25.085365853658537,0.7362195121951219,10.414634146341463,44.90243902439025,24.073170731707318,8.353658536585366,4.951219512195122,15.463414634146341,18.426829268292682,39.28048780487805,88.4390243902439,0.45074390243902457,11.073170731707316,31.048780487804876,0.36042682926829267,15.804878048780488,20.463414634146343,0.7879756097560973,10.865853658536585,44.41463414634146,23.670731707317074,9.097560975609756,5.2073170731707314,14.914634146341463,21.79268292682927
1,BOS,109.4390243902439,106.86585365853658,39.15853658536585,86.28048780487805,0.46036585365853666,12.195121951219512,33.97560975609756,0.3627926829268292,18.926829268292682,23.451219512195124,0.8199878048780487,9.25609756097561,42.51219512195122,25.5,7.621951219512195,4.182926829268292,12.841463414634147,20.79268292682927,39.21951219512195,86.8780487804878,0.4580121951219512,9.097560975609756,27.378048780487806,0.33864634146341455,19.329268292682926,25.121951219512194,0.7800365853658536,10.914634146341463,45.109756097560975,23.01219512195122,7.7560975609756095,5.2926829268292686,13.670731707317072,20.536585365853657
2,BRK,107.07317073170732,113.67073170731707,38.31707317073171,86.29268292682927,0.4508902439024391,10.78048780487805,31.878048780487806,0.3409146341463413,19.658536585365855,24.926829268292682,0.797439024390244,8.926829268292684,44.52439024390244,21.74390243902439,7.2926829268292686,4.841463414634147,16.0609756097561,21.317073170731707,42.109756097560975,91.96341463414635,0.46498780487804875,9.987804878048781,27.414634146341463,0.3689999999999998,19.463414634146343,25.23170731707317,0.7873658536585368,11.121951219512194,47.71951219512195,23.304878048780488,9.560975609756097,5.634146341463414,12.951219512195122,20.646341463414632
3,CHO,106.17073170731707,105.90243902439025,38.15853658536585,86.48780487804878,0.4478780487804877,10.182926829268293,28.926829268292682,0.3534146341463414,19.670731707317074,24.182926829268293,0.8254146341463416,9.012195121951219,44.25609756097561,23.365853658536587,7.024390243902439,4.7682926829268295,11.109756097560975,16.841463414634145,39.9390243902439,87.41463414634147,0.4643048780487804,11.682926829268293,31.695121951219512,0.3690853658536583,14.341463414634147,18.536585365853657,0.7784146341463417,8.963414634146341,44.84146341463415,24.804878048780488,6.646341463414634,5.560975609756097,12.573170731707316,20.195121951219512
4,CHI,104.29268292682927,103.51219512195122,39.19512195121951,88.23170731707317,0.45058536585365855,7.7560975609756095,22.75609756097561,0.3389268292682927,18.146341463414632,22.76829268292683,0.8063414634146339,12.317073170731707,46.91463414634146,22.951219512195124,7.987804878048781,4.853658536585366,13.158536585365853,18.01219512195122,39.853658536585364,87.63414634146342,0.46126829268292663,9.024390243902438,26.195121951219512,0.35036585365853656,14.78048780487805,19.20731707317073,0.7779146341463414,10.439024390243903,43.69512195121951,23.853658536585368,7.414634146341464,4.682926829268292,13.121951219512194,19.0609756097561
5,CLE,111.8170731707317,108.7439024390244,40.48780487804878,86.1829268292683,0.4761097560975611,13.231707317073171,34.47560975609756,0.3867439024390244,17.609756097560975,23.548780487804876,0.752719512195122,9.463414634146341,44.34146341463415,22.975609756097562,6.670731707317073,4.085365853658536,13.365853658536585,18.451219512195124,41.21951219512195,89.96341463414635,0.46458536585365856,10.487804878048781,28.926829268292682,0.36253658536585365,15.817073170731707,20.463414634146343,0.7844146341463413,11.097560975609756,44.853658536585364,25.048780487804876,7.426829268292683,4.329268292682927,12.21951219512195,20.890243902439025
6,DAL,99.21951219512195,102.08536585365853,36.646341463414636,83.32926829268293,0.44578048780487806,10.804878048780488,30.451219512195124,0.35942682926829267,15.121951219512194,18.890243902439025,0.8064878048780487,8.024390243902438,39.28048780487805,21.01219512195122,7.573170731707317,3.792682926829268,11.524390243902438,19.378048780487806,37.47560975609756,80.10975609756098,0.47448780487804865,9.646341463414634,25.524390243902438,0.37714634146341464,17.48780487804878,22.597560975609756,0.7834512195121951,8.926829268292684,44.91463414634146,21.634146341463413,6.719512195121951,3.475609756097561,14.658536585365853,19.75609756097561
7,DEN,112.82926829268293,112.53658536585365,41.609756097560975,88.7560975609756,0.47597560975609765,10.658536585365853,29.109756097560975,0.37034146341463425,18.951219512195124,24.48780487804878,0.7817682926829267,11.878048780487806,46.86585365853659,25.536585365853657,7.024390243902439,3.9390243902439024,14.621951219512194,19.402439024390244,42.6219512195122,89.4390243902439,0.4829634146341464,9.890243902439025,26.475609756097562,0.37415853658536585,17.402439024390244,22.23170731707317,0.7939146341463411,9.560975609756097,41.426829268292686,24.25609756097561,8.402439024390244,4.926829268292683,11.634146341463415,20.426829268292682
8,DET,102.54878048780488,104.02439024390245,40.353658536585364,89.84146341463415,0.4545853658536585,7.780487804878049,23.75609756097561,0.3294634146341463,14.060975609756097,19.5609756097561,0.7310000000000003,11.170731707317072,46.109756097560975,21.414634146341463,7.134146341463414,3.8536585365853657,11.560975609756097,18.121951219512194,38.91463414634146,84.48780487804878,0.4679878048780488,9.5,25.878048780487806,0.3707073170731706,16.695121951219512,21.365853658536587,0.7923414634146343,8.25609756097561,43.5609756097561,23.829268292682926,6.878048780487805,4.170731707317073,12.317073170731707,17.71951219512195
9,GSW,117.28048780487805,105.71951219512195,43.609756097560975,88.1219512195122,0.5022073170731709,12.060975609756097,31.597560975609756,0.388890243902439,18.0,22.890243902439025,0.792817073170732,9.512195121951219,44.90243902439025,30.73170731707317,9.695121951219512,6.780487804878049,14.585365853658537,19.609756097560975,39.34146341463415,90.2439024390244,0.44181707317073177,9.134146341463415,28.195121951219512,0.3249390243902439,17.902439024390244,23.5,0.7678536585365853,11.878048780487806,43.97560975609756,22.963414634146343,8.71951219512195,3.8658536585365852,14.975609756097562,19.658536585365855
10,HOU,116.92682926829268,111.04878048780488,40.8780487804878,88.35365853658537,0.469439024390244,14.524390243902438,40.548780487804876,0.36259756097560975,20.646341463414632,26.963414634146343,0.7740853658536587,10.975609756097562,45.0,25.609756097560975,8.304878048780488,4.365853658536586,14.682926829268293,20.20731707317073,41.707317073170735,90.1219512195122,0.4705487804878051,10.21951219512195,29.71951219512195,0.3498170731707318,17.414634146341463,22.402439024390244,0.7867073170731708,10.829268292682928,44.65853658536585,24.451219512195124,8.597560975609756,5.085365853658536,14.536585365853659,20.74390243902439
11,IND,106.48780487804878,106.60975609756098,39.73170731707317,85.63414634146342,0.4708780487804879,8.74390243902439,23.341463414634145,0.37490243902439013,18.28048780487805,22.646341463414632,0.8145365853658535,9.231707317073171,42.58536585365854,22.634146341463413,8.28048780487805,5.036585365853658,13.341463414634147,19.78048780487805,38.46341463414634,85.29268292682927,0.45628048780487807,10.402439024390244,29.353658536585368,0.3576829268292681,19.28048780487805,24.463414634146343,0.7963658536585365,10.829268292682928,44.853658536585364,22.5609756097561,8.109756097560975,5.012195121951219,14.475609756097562,19.914634146341463
12,LAC,110.13414634146342,105.76829268292683,40.08536585365854,84.2560975609756,0.4825,10.402439024390244,27.804878048780488,0.37786585365853637,19.5609756097561,26.21951219512195,0.7588536585365854,9.134146341463415,43.5,22.79268292682927,7.585365853658536,4.280487804878049,12.646341463414634,20.121951219512194,39.109756097560975,86.40243902439025,0.4580853658536585,9.268292682926829,26.621951219512194,0.3534146341463415,18.28048780487805,23.70731707317073,0.7775121951219512,10.329268292682928,43.609756097560975,23.414634146341463,7.158536585365853,3.158536585365854,12.75609756097561,22.658536585365855
13,LAL,105.8170731707317,112.64634146341463,39.75609756097561,88.34146341463415,0.4559756097560976,9.036585365853659,26.024390243902438,0.34808536585365857,17.26829268292683,22.926829268292682,0.7639634146341463,11.512195121951219,44.073170731707314,21.158536585365855,8.292682926829269,4.036585365853658,14.707317073170731,21.01219512195122,41.96341463414634,87.0609756097561,0.48891463414634156,10.195121951219512,27.597560975609756,0.37189024390243897,18.524390243902438,24.329268292682926,0.7678170731707318,10.463414634146341,44.98780487804878,25.975609756097562,8.585365853658537,5.426829268292683,14.097560975609756,18.817073170731707
14,MEM,101.79268292682927,101.15853658536585,36.96341463414634,84.76829268292683,0.4425975609756096,9.402439024390244,26.646341463414632,0.35401219512195115,18.463414634146343,23.585365853658537,0.7870243902439022,11.0,43.40243902439025,21.597560975609756,8.024390243902438,4.280487804878049,12.548780487804878,22.70731707317073,35.34146341463415,79.92682926829268,0.44882926829268305,9.987804878048781,28.25609756097561,0.355451219512195,20.48780487804878,27.195121951219512,0.763621951219512,9.463414634146341,42.65853658536585,20.304878048780488,7.060975609756097,5.048780487804878,13.78048780487805,21.01219512195122
15,MIA,104.34146341463415,103.41463414634147,39.52439024390244,86.9390243902439,0.4610121951219512,9.890243902439025,27.182926829268293,0.36319512195121945,15.402439024390244,21.804878048780488,0.7169390243902439,10.75609756097561,44.18292682926829,21.524390243902438,7.219512195121951,5.780487804878049,12.695121951219512,20.75609756097561,38.390243902439025,85.28048780487805,0.4564024390243902,7.878048780487805,23.01219512195122,0.3451707317073169,18.75609756097561,23.951219512195124,0.7921829268292682,10.341463414634147,44.207317073170735,19.975609756097562,6.841463414634147,4.975609756097561,13.158536585365853,18.926829268292682
16,MIL,104.8170731707317,105.04878048780488,39.24390243902439,82.9390243902439,0.48026829268292687,8.853658536585366,23.951219512195124,0.376560975609756,17.475609756097562,22.78048780487805,0.776280487804878,9.0,40.9390243902439,24.4390243902439,8.195121951219512,5.378048780487805,13.487804878048781,20.524390243902438,38.4390243902439,83.92682926829268,0.4655487804878049,10.085365853658537,28.48780487804878,0.3586585365853658,18.085365853658537,23.5,0.7724024390243903,10.439024390243903,43.0,24.304878048780488,7.5,4.7073170731707314,14.109756097560975,19.5609756097561
17,MIN,106.8170731707317,107.98780487804878,39.91463414634146,85.53658536585365,0.47310975609756084,7.365853658536586,21.24390243902439,0.3481585365853658,19.621951219512194,24.536585365853657,0.8086341463414635,11.5,42.81707317073171,24.036585365853657,8.170731707317072,4.573170731707317,13.536585365853659,20.426829268292682,40.03658536585366,84.29268292682927,0.4822560975609758,9.987804878048781,27.28048780487805,0.3709268292682926,17.926829268292682,23.341463414634145,0.7710365853658536,9.963414634146341,41.1219512195122,23.341463414634145,7.7560975609756095,5.085365853658536,14.097560975609756,20.76829268292683
18,NOP,105.41463414634147,107.86585365853658,39.53658536585366,88.01219512195122,0.45542682926829275,9.475609756097562,27.109756097560975,0.35071951219512176,16.865853658536587,22.5,0.7562682926829267,8.731707317073171,44.19512195121951,23.0,7.853658536585366,5.597560975609756,12.560975609756097,18.4390243902439,40.6219512195122,90.15853658536585,0.4563048780487804,10.682926829268293,30.24390243902439,0.35606097560975614,15.939024390243903,20.926829268292682,0.7648780487804879,10.768292682926829,48.951219512195124,23.804878048780488,7.5,4.304878048780488,13.597560975609756,19.548780487804876
