,Team,Game,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls,v.TeamPoints,v.OpponentPoints,v.FieldGoals,v.FieldGoalsAttempted,v.FieldGoals.,v.X3PointShots,v.X3PointShotsAttempted,v.X3PointShots.,v.FreeThrows,v.FreeThrowsAttempted,v.FreeThrows.,v.OffRebounds,v.TotalRebounds,v.Assists,v.Steals,v.Blocks,v.Turnovers,v.TotalFouls,v.Opp.FieldGoals,v.Opp.FieldGoalsAttempted,v.Opp.FieldGoals.,v.Opp.3PointShots,v.Opp.3PointShotsAttempted,v.Opp.3PointShots.,v.Opp.FreeThrows,v.Opp.FreeThrowsAttempted,v.Opp.FreeThrows.,v.Opp.OffRebounds,v.Opp.TotalRebounds,v.Opp.Assists,v.Opp.Steals,v.Opp.Blocks,v.Opp.Turnovers,v.Opp.TotalFouls
0,ATL,1,Home,WAS,W,104.64634146341464,105.43902439024392,38.670731707317074,85.45121951219512,0.4586707317073172,9.024390243902438,26.451219512195124,0.3455365853658537,18.280487804878053,25.085365853658534,0.7362195121951219,10.414634146341463,44.90243902439025,24.07317073170732,8.353658536585368,4.951219512195122,15.46341463414634,18.42682926829268,39.28048780487805,88.43902439024392,0.4507439024390246,11.073170731707316,31.04878048780488,0.3604268292682927,15.80487804878049,20.463414634146346,0.7879756097560973,10.865853658536585,44.414634146341456,23.670731707317074,9.097560975609756,5.2073170731707314,14.914634146341465,21.792682926829272,110.60975609756098,108.73170731707316,41.90243902439025,88.1829268292683,0.4823414634146341,9.329268292682928,24.97560975609756,0.3801341463414633,17.475609756097562,22.28048780487805,0.7969999999999998,10.451219512195124,43.463414634146346,24.09756097560976,8.585365853658537,4.170731707317073,13.609756097560975,21.5,40.134146341463406,86.14634146341463,0.4725121951219514,10.085365853658537,27.670731707317074,0.3652439024390243,18.37804878048781,24.42682926829268,0.7659390243902436,10.695121951219512,43.536585365853654,23.13414634146341,7.451219512195122,4.646341463414634,14.939024390243905,20.0
1,ATL,5,Away,WAS,L,104.64634146341464,105.43902439024392,38.670731707317074,85.45121951219512,0.4586707317073172,9.024390243902438,26.451219512195124,0.3455365853658537,18.280487804878053,25.085365853658534,0.7362195121951219,10.414634146341463,44.90243902439025,24.07317073170732,8.353658536585368,4.951219512195122,15.46341463414634,18.42682926829268,39.28048780487805,88.43902439024392,0.4507439024390246,11.073170731707316,31.04878048780488,0.3604268292682927,15.80487804878049,20.463414634146346,0.7879756097560973,10.865853658536585,44.414634146341456,23.670731707317074,9.097560975609756,5.2073170731707314,14.914634146341465,21.792682926829272,110.60975609756098,108.73170731707316,41.90243902439025,88.1829268292683,0.4823414634146341,9.329268292682928,24.97560975609756,0.3801341463414633,17.475609756097562,22.28048780487805,0.7969999999999998,10.451219512195124,43.463414634146346,24.09756097560976,8.585365853658537,4.170731707317073,13.609756097560975,21.5,40.134146341463406,86.14634146341463,0.4725121951219514,10.085365853658537,27.670731707317074,0.3652439024390243,18.37804878048781,24.42682926829268,0.7659390243902436,10.695121951219512,43.536585365853654,23.13414634146341,7.451219512195122,4.646341463414634,14.939024390243905,20.0
2,ATL,47,Home,WAS,L,104.64634146341464,105.43902439024392,38.670731707317074,85.45121951219512,0.4586707317073172,9.024390243902438,26.451219512195124,0.3455365853658537,18.280487804878053,25.085365853658534,0.7362195121951219,10.414634146341463,44.90243902439025,24.07317073170732,8.353658536585368,4.951219512195122,15.46341463414634,18.42682926829268,39.28048780487805,88.43902439024392,0.4507439024390246,11.073170731707316,31.04878048780488,0.3604268292682927,15.80487804878049,20.463414634146346,0.7879756097560973,10.865853658536585,44.414634146341456,23.670731707317074,9.097560975609756,5.2073170731707314,14.914634146341465,21.792682926829272,110.60975609756098,108.73170731707316,41.90243902439025,88.1829268292683,0.4823414634146341,9.329268292682928,24.97560975609756,0.3801341463414633,17.475609756097562,22.28048780487805,0.7969999999999998,10.451219512195124,43.463414634146346,24.09756097560976,8.585365853658537,4.170731707317073,13.609756097560975,21.5,40.134146341463406,86.14634146341463,0.4725121951219514,10.085365853658537,27.670731707317074,0.3652439024390243,18.37804878048781,24.42682926829268,0.7659390243902436,10.695121951219512,43.536585365853654,23.13414634146341,7.451219512195122,4.646341463414634,14.939024390243905,20.0
3,ATL,71,Away,WAS,L,104.64634146341464,105.43902439024392,38.670731707317074,85.45121951219512,0.4586707317073172,9.024390243902438,26.451219512195124,0.3455365853658537,18.280487804878053,25.085365853658534,0.7362195121951219,10.414634146341463,44.90243902439025,24.07317073170732,8.353658536585368,4.951219512195122,15.46341463414634,18.42682926829268,39.28048780487805,88.43902439024392,0.4507439024390246,11.073170731707316,31.04878048780488,0.3604268292682927,15.80487804878049,20.463414634146346,0.7879756097560973,10.865853658536585,44.414634146341456,23.670731707317074,9.097560975609756,5.2073170731707314,14.914634146341465,21.792682926829272,110.60975609756098,108.73170731707316,41.90243902439025,88.1829268292683,0.4823414634146341,9.329268292682928,24.97560975609756,0.3801341463414633,17.475609756097562,22.28048780487805,0.7969999999999998,10.451219512195124,43.463414634146346,24.09756097560976,8.585365853658537,4.170731707317073,13.609756097560975,21.5,40.134146341463406,86.14634146341463,0.4725121951219514,10.085365853658537,27.670731707317074,0.3652439024390243,18.37804878048781,24.42682926829268,0.7659390243902436,10.695121951219512,43.536585365853654,23.13414634146341,7.451219512195122,4.646341463414634,14.939024390243905,20.0
4,BOS,7,Away,WAS,L,109.43902439024392,106.8658536585366,39.15853658536585,86.28048780487805,0.4603658536585367,12.19512195121951,33.97560975609756,0.3627926829268292,18.92682926829268,23.451219512195124,0.8199878048780487,9.25609756097561,42.512195121951216,25.5,7.621951219512195,4.182926829268292,12.841463414634148,20.79268292682927,39.21951219512195,86.8780487804878,0.4580121951219512,9.097560975609756,27.37804878048781,0.3386463414634145,19.329268292682926,25.121951219512194,0.7800365853658536,10.914634146341463,45.109756097560975,23.01219512195122,7.7560975609756095,5.2926829268292686,13.670731707317074,20.536585365853654,110.60975609756098,108.73170731707316,41.90243902439025,88.1829268292683,0.4823414634146341,9.329268292682928,24.97560975609756,0.3801341463414633,17.475609756097562,22.28048780487805,0.7969999999999998,10.451219512195124,43.463414634146346,24.09756097560976,8.585365853658537,4.170731707317073,13.609756097560975,21.5,40.134146341463406,86.14634146341463,0.4725121951219514,10.085365853658537,27.670731707317074,0.3652439024390243,18.37804878048781,24.42682926829268,0.7659390243902436,10.695121951219512,43.536585365853654,23.13414634146341,7.451219512195122,4.646341463414634,14.939024390243905,20.0
5,BOS,39,Home,WAS,W,109.43902439024392,106.8658536585366,39.15853658536585,86.28048780487805,0.4603658536585367,12.19512195121951,33.97560975609756,0.3627926829268292,18.92682926829268,23.451219512195124,0.8199878048780487,9.25609756097561,42.512195121951216,25.5,7.621951219512195,4.182926829268292,12.841463414634148,20.79268292682927,39.21951219512195,86.8780487804878,0.4580121951219512,9.097560975609756,27.37804878048781,0.3386463414634145,19.329268292682926,25.121951219512194,0.7800365853658536,10.914634146341463,45.109756097560975,23.01219512195122,7.7560975609756095,5.2926829268292686,13.670731707317074,20.536585365853654,110.60975609756098,108.73170731707316,41.90243902439025,88.1829268292683,0.4823414634146341,9.329268292682928,24.97560975609756,0.3801341463414633,17.475609756097562,22.28048780487805,0.7969999999999998,10.451219512195124,43.463414634146346,24.09756097560976,8.585365853658537,4.170731707317073,13.609756097560975,21.5,40.134146341463406,86.14634146341463,0.4725121951219514,10.085365853658537,27.670731707317074,0.3652439024390243,18.37804878048781,24.42682926829268,0.7659390243902436,10.695121951219512,43.536585365853654,23.13414634146341,7.451219512195122,4.646341463414634,14.939024390243905,20.0
6,BOS,44,Away,WAS,L,109.43902439024392,106.8658536585366,39.15853658536585,86.28048780487805,0.4603658536585367,12.19512195121951,33.97560975609756,0.3627926829268292,18.92682926829268,23.451219512195124,0.8199878048780487,9.25609756097561,42.512195121951216,25.5,7.621951219512195,4.182926829268292,12.841463414634148,20.79268292682927,39.21951219512195,86.8780487804878,0.4580121951219512,9.097560975609756,27.37804878048781,0.3386463414634145,19.329268292682926,25.121951219512194,0.7800365853658536,10.914634146341463,45.109756097560975,23.01219512195122,7.7560975609756095,5.2926829268292686,13.670731707317074,20.536585365853654,110.60975609756098,108.73170731707316,41.90243902439025,88.1829268292683,0.4823414634146341,9.329268292682928,24.97560975609756,0.3801341463414633,17.475609756097562,22.28048780487805,0.7969999999999998,10.451219512195124,43.463414634146346,24.09756097560976,8.585365853658537,4.170731707317073,13.609756097560975,21.5,40.134146341463406,86.14634146341463,0.4725121951219514,10.085365853658537,27.670731707317074,0.3652439024390243,18.37804878048781,24.42682926829268,0.7659390243902436,10.695121951219512,43.536585365853654,23.13414634146341,7.451219512195122,4.646341463414634,14.939024390243905,20.0
7,BOS,71,Home,WAS,W,109.43902439024392,106.8658536585366,39.15853658536585,86.28048780487805,0.4603658536585367,12.19512195121951,33.97560975609756,0.3627926829268292,18.92682926829268,23.451219512195124,0.8199878048780487,9.25609756097561,42.512195121951216,25.5,7.621951219512195,4.182926829268292,12.841463414634148,20.79268292682927,39.21951219512195,86.8780487804878,0.4580121951219512,9.097560975609756,27.37804878048781,0.3386463414634145,19.329268292682926,25.121951219512194,0.7800365853658536,10.914634146341463,45.109756097560975,23.01219512195122,7.7560975609756095,5.2926829268292686,13.670731707317074,20.536585365853654,110.60975609756098,108.73170731707316,41.90243902439025,88.1829268292683,0.4823414634146341,9.329268292682928,24.97560975609756,0.3801341463414633,17.475609756097562,22.28048780487805,0.7969999999999998,10.451219512195124,43.463414634146346,24.09756097560976,8.585365853658537,4.170731707317073,13.609756097560975,21.5,40.134146341463406,86.14634146341463,0.4725121951219514,10.085365853658537,27.670731707317074,0.3652439024390243,18.37804878048781,24.42682926829268,0.7659390243902436,10.695121951219512,43.536585365853654,23.13414634146341,7.451219512195122,4.646341463414634,14.939024390243905,20.0
8,BRK,20,Home,WAS,L,107.07317073170731,113.67073170731709,38.31707317073171,86.29268292682926,0.4508902439024391,10.780487804878051,31.87804878048781,0.3409146341463413,19.65853658536585,24.92682926829268,0.7974390243902441,8.926829268292684,44.52439024390244,21.743902439024392,7.292682926829267,4.841463414634147,16.0609756097561,21.317073170731707,42.109756097560975,91.96341463414636,0.4649878048780488,9.98780487804878,27.414634146341466,0.3689999999999998,19.463414634146346,25.231707317073173,0.7873658536585368,11.121951219512193,47.71951219512196,23.304878048780488,9.560975609756095,5.634146341463414,12.951219512195122,20.646341463414632,110.60975609756098,108.73170731707316,41.90243902439025,88.1829268292683,0.4823414634146341,9.329268292682928,24.97560975609756,0.3801341463414633,17.475609756097562,22.28048780487805,0.7969999999999998,10.451219512195124,43.463414634146346,24.09756097560976,8.585365853658537,4.170731707317073,13.609756097560975,21.5,40.134146341463406,86.14634146341463,0.4725121951219514,10.085365853658537,27.670731707317074,0.3652439024390243,18.37804878048781,24.42682926829268,0.7659390243902436,10.695121951219512,43.536585365853654,23.13414634146341,7.451219512195122,4.646341463414634,14.939024390243905,20.0
9,BRK,32,Away,WAS,L,107.07317073170731,113.67073170731709,38.31707317073171,86.29268292682926,0.4508902439024391,10.780487804878051,31.87804878048781,0.3409146341463413,19.65853658536585,24.92682926829268,0.7974390243902441,8.926829268292684,44.52439024390244,21.743902439024392,7.292682926829267,4.841463414634147,16.0609756097561,21.317073170731707,42.109756097560975,91.96341463414636,0.4649878048780488,9.98780487804878,27.414634146341466,0.3689999999999998,19.463414634146346,25.231707317073173,0.7873658536585368,11.121951219512193,47.71951219512196,23.304878048780488,9.560975609756095,5.634146341463414,12.951219512195122,20.646341463414632,110.60975609756098,108.73170731707316,41.90243902439025,88.1829268292683,0.4823414634146341,9.329268292682928,24.97560975609756,0.3801341463414633,17.475609756097562,22.28048780487805,0.7969999999999998,10.451219512195124,43.463414634146346,24.09756097560976,8.585365853658537,4.170731707317073,13.609756097560975,21.5,40.134146341463406,86.14634146341463,0.4725121951219514,10.085365853658537,27.670731707317074,0.3652439024390243,18.37804878048781,24.42682926829268,0.7659390243902436,10.695121951219512,43.536585365853654,23.13414634146341,7.451219512195122,4.646341463414634,14.939024390243905,20.0
