,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows.,OffRebounds,TotalRebounds,Assists,Blocks,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShots.,Opp.Assists,Opp.Blocks,v.TeamPoints,v.OpponentPoints,v.FieldGoals,v.FieldGoals.,v.X3PointShots,v.X3PointShotsAttempted,v.X3PointShots.,v.OffRebounds,v.Assists,v.Opp.FieldGoals,v.Opp.FieldGoals.,v.Opp.3PointShots.,v.Opp.Blocks,h._ATL,h._BOS,h._BRK,h._CHI,h._CHO,h._CLE,h._DAL,h._DEN,h._DET,h._GSW,h._HOU,h._IND,h._LAC,h._LAL,h._MEM,h._MIA,h._MIL,h._MIN,h._NOP,h._NYK,h._OKC,h._ORL,h._PHI,h._PHO,h._POR,h._SAC,h._SAS,h._TOR,h._UTA,h._WAS,a._ATL,a._BOS,a._BRK,a._CHI,a._CHO,a._CLE,a._DAL,a._DEN,a._DET,a._GSW,a._HOU,a._IND,a._LAC,a._LAL,a._MEM,a._MIA,a._MIL,a._MIN,a._NOP,a._NYK,a._OKC,a._ORL,a._PHI,a._PHO,a._POR,a._SAC,a._SAS,a._TOR,a._UTA,a._WAS
1985,1,0.3141959206993696,1.6681028156633415,0.043400168862826924,-1.2167864182861328,0.15729563391855492,0.5760848352526073,-1.1570208167413287,-0.7634582282083007,1.5631181666045064,0.6631976622976963,0.05664140449501484,-0.2047574350031945,1.8592769950711392,0.679364345291861,0.42561364570637583,0.6372503654870674,-0.35892763422003393,-0.7215682661728897,0.6664423215437142,1.8746473398240857,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1986,0,0.3141959206993696,1.6681028156633415,0.043400168862826924,-1.2167864182861328,0.15729563391855492,0.5760848352526073,-1.1570208167413287,-0.7634582282083007,1.5631181666045064,0.6631976622976963,0.05664140449501484,-0.2047574350031945,1.8592769950711392,0.679364345291861,0.42561364570637583,0.6372503654870674,-0.35892763422003393,-0.7215682661728897,0.6664423215437142,1.8746473398240857,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1989,0,-0.3461973570668886,-0.2596673125254177,-0.39849245955861545,-1.2538909428079432,0.47937717003750374,0.611176297298451,-0.4966031376202994,-1.8094417169152617,2.036412910277581,0.7662853818258383,-0.016659236616181523,0.13353745761077912,-0.8466730480987518,0.020586798342171243,-0.23275746249567164,0.4686709859319259,-0.3409812525090316,0.543335903009823,1.1107372025728555,-0.024995297864321486,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1991,1,2.423381499468247,-0.08517087850833982,2.4974824445604886,1.7910999282760196,1.8725670704590016,1.1258510739708283,2.708099447880086,0.5787653394680995,-0.34251593292130617,0.6906877208385366,3.1685868043976506,2.0564768472059924,-0.2765514981227105,-0.7102445428051418,1.5494996788997821,-1.8863626356847976,-1.112675666082104,-0.8025003086295787,-0.8755222655574344,-1.6580214249999707,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1992,1,2.423381499468247,-0.08517087850833982,2.4974824445604886,1.7910999282760196,1.8725670704590016,1.1258510739708283,2.708099447880086,0.5787653394680995,-0.34251593292130617,0.6906877208385366,3.1685868043976506,2.0564768472059924,-0.2765514981227105,-0.7102445428051418,1.5494996788997821,-1.8863626356847976,-1.112675666082104,-0.8025003086295787,-0.8755222655574344,-1.6580214249999707,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1995,1,0.9716799769776666,0.13502700251322475,-0.4300562187315838,-0.4561436655888636,2.2171194114234587,2.468099497224366,0.03482671354740097,-1.2759352784008346,0.9652721745964051,0.1271415207513728,0.31652549570744115,0.6498822937057899,1.1615162921153805,-0.020586798342171243,0.9443302764110374,-0.6413125192112876,-0.8255335587060767,-2.0710418729788636,-0.5706140138707624,0.7748542337939575,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1998,1,-0.6313010628866766,-1.040746588601906,-0.7299119308747006,-0.7884711460886306,-0.1947469753277358,-0.2661102538476515,0.17219875031768145,0.2422951263176029,-0.3051505584207978,0.6700701769329073,-0.13660574025268732,-0.08012247456646696,0.6679782339271638,-1.5543032748344388,-0.5386672703471143,-1.1023669669102611,-1.0767829026601006,-0.3505539591803929,-1.5550320836020066,-0.12497648932160742,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1999,1,1.6000718183763922,0.08517087850833982,1.037658582811078,1.3547184550955136,1.38569963213966,1.0264252648409378,1.2911681578127936,-1.4651997732979802,-1.2392849209334509,-0.5669824574047693,1.682582898234295,0.5074423389209578,0.7700895563109298,-1.163154106333065,-0.7448238799861616,-0.5428052913989274,0.6819625050180658,0.010457511103940227,0.7971172865522865,-2.4578709566582484,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2002,0,-0.3287420281391485,1.813516510677574,-0.21700084431409783,-1.0119049133178306,-0.8164392427201246,-0.8772865511461025,-0.4327541627834147,-0.46493234616039564,0.8407209262613875,0.1271415207513728,-0.3898261368186395,-0.22256242935129897,0.6084132958699621,0.9366993245690914,-0.17955575678236885,1.4466344950379435,0.8255335587060767,1.2062511721213829,1.3198171465865731,0.07498589359296202,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2003,0,-0.3287420281391485,1.813516510677574,-0.21700084431409783,-1.0119049133178306,-0.8164392427201246,-0.8772865511461025,-0.4327541627834147,-0.46493234616039564,0.8407209262613875,0.1271415207513728,-0.3898261368186395,-0.22256242935129897,0.6084132958699621,0.9366993245690914,-0.17955575678236885,1.4466344950379435,0.8255335587060767,1.2062511721213829,1.3198171465865731,0.07498589359296202,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,1,-0.35492502153075867,-1.693030877665784,0.0907458076222657,0.5198666533546052,-1.595427144031069,-1.7165573517425379,-0.6081776087999234,1.1205006690650072,-0.33006080808780275,-0.5463649134991441,0.016659236616181523,-0.5964673106614776,-0.9062379861559534,-1.4204890856102896,-1.1371864596217185,-0.5478829835542074,0.21535658053201776,0.2323386162661181,-1.4156454542595298,0.5082377232411959,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008,1,-0.35492502153075867,-1.693030877665784,0.0907458076222657,0.5198666533546052,-1.595427144031069,-1.7165573517425379,-0.6081776087999234,1.1205006690650072,-0.33006080808780275,-0.5463649134991441,0.016659236616181523,-0.5964673106614776,-0.9062379861559534,-1.4204890856102896,-1.1371864596217185,-0.5478829835542074,0.21535658053201776,0.2323386162661181,-1.4156454542595298,0.5082377232411959,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,0,-1.224782246429922,-0.8870235395868531,-1.5821334285446307,0.35208967290813564,-0.614201999110552,-0.5497662387182227,-0.5165962509530737,-0.28389674234573076,-1.7997655384410438,-2.5462666723450496,-0.9562401817687995,-0.026707491522156086,-0.2510236675267665,-1.3072616947283118,-2.0349652435336014,0.47577975494930214,0.2691957256650261,0.4023868403043341,-0.5183440278673381,-0.4582471275125553,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,1,-0.4858399884888299,-0.8537861235836046,-0.019727349483100638,0.5908492220050393,-0.7040852184925841,-1.0205766878333,0.96289413567157,0.0502876677262958,0.00622756241675079,-0.8006479550018817,1.0495319068194107,0.4184173671804406,1.2295905070378963,-1.7292910607429604,-1.1105856067650786,-0.9266788183377389,0.4127667793530397,-0.3323669833474282,0.15245412584332965,0.02499529786432027,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,0,-0.5062045389045279,2.17081873271256,-0.7693666298409019,-0.9046244402438864,-1.7602130462314611,-1.8159831608724295,-1.2498920528677293,0.721856612180177,1.0026375490969135,-1.3504491258186313,-0.02332293126265374,-0.7032972767501007,-0.8722008786946956,2.8512715703916407,0.5785685496321127,3.115164137261408,0.7896407952840747,2.1001410343115907,1.0061972305660016,1.0414707443467144,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,0,-0.5062045389045279,2.17081873271256,-0.7693666298409019,-0.9046244402438864,-1.7602130462314611,-1.8159831608724295,-1.2498920528677293,0.721856612180177,1.0026375490969135,-1.3504491258186313,-0.02332293126265374,-0.7032972767501007,-0.8722008786946956,2.8512715703916407,0.5785685496321127,3.115164137261408,0.7896407952840747,2.1001410343115907,1.0061972305660016,1.0414707443467144,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,1,-0.1861901752292528,-0.46740116254577313,0.11441862700198738,0.37225517536563435,-0.41945502378281563,-0.7632392994971083,1.159600573300404,-0.050287667726299966,0.7659901772603727,-0.08590643294012237,0.20324268671740758,2.3413567567756526,-1.1785348458460083,0.16469438673741793,-0.2992595946372866,0.6189706737280808,-2.0279411333431896,-1.1253191296647025,-0.9887739018981951,1.3914049144472127,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019,0,-0.1861901752292528,-0.46740116254577313,0.11441862700198738,0.37225517536563435,-0.41945502378281563,-0.7632392994971083,1.159600573300404,-0.050287667726299966,0.7659901772603727,-0.08590643294012237,0.20324268671740758,2.3413567567756526,-1.1785348458460083,0.16469438673741793,-0.2992595946372866,0.6189706737280808,-2.0279411333431896,-1.1253191296647025,-0.9887739018981951,1.3914049144472127,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022,1,-1.9404507324673619,0.44247310054332584,-1.6531518866837867,-1.4918438718065612,-0.6216922673923877,-0.6755106443824971,0.16252466322118495,0.6281386859630123,-0.16814418525227678,-1.7902900624720237,-0.1965789920709373,0.062317480218363766,0.8977287092906421,-0.597017151923176,-1.6692035167546844,0.8779329736471326,0.8614263221280815,2.5539060813440604,-0.24828243351628654,-0.55822831896984,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023,0,-1.0269551852488414,0.5006385785490265,-0.11441862700196899,0.06089981742167742,-0.6366728039560597,-0.7076778179245213,-0.01934817419300184,-0.6359104164297931,-0.7161696779263663,-0.9793333355173295,-0.5697458922733972,-1.1484221354526973,0.44673703542899196,0.22645478176394965,-0.8578775046269078,1.2110295790331767,0.5922305964630553,1.1926109402466512,0.9452155802286677,0.9748166167085233,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025,0,-1.8328095374129496,0.32614214453193413,-2.4817005649739996,-2.7533977055483634,0.4718869017556691,0.9679394947645323,-1.620087119093781,-2.7580499944794803,1.1520990470989398,-0.40891462079495466,-0.5897369762128138,1.8962318980730575,0.9572936473478414,-0.4734963618701005,-0.39236257963556453,-0.011678691957135605,0.08973190855500783,0.0059107671457114645,1.1107372025728555,1.024807212437165,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2029,1,0.6167549554469012,1.086448035606383,0.7299119308747144,0.007662890933851845,0.47937717003750374,0.6316463168251936,-0.5024075898782049,0.2966972395851473,0.18059931008578017,-0.22335672564430778,-0.7496656477281529,0.18695244065509128,0.616922572735276,0.5558435552388035,0.8179762253419481,0.1660405334775292,-0.394820397642036,-0.0059107671457114645,-0.7100006432132392,-0.8914989571607891,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2030,0,0.6167549554469012,1.086448035606383,0.7299119308747144,0.007662890933851845,0.47937717003750374,0.6316463168251936,-0.5024075898782049,0.2966972395851473,0.18059931008578017,-0.22335672564430778,-0.7496656477281529,0.18695244065509128,0.616922572735276,0.5558435552388035,0.8179762253419481,0.1660405334775292,-0.394820397642036,-0.0059107671457114645,-0.7100006432132392,-0.8914989571607891,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2031,1,0.6254826199107711,-0.5047932555494296,0.5878750145963889,-0.15769422921772758,1.235894266502943,1.13462393948229,0.6075326696601686,1.926017673917123,-0.00622756241675079,1.3504491258186313,0.11661465631326871,-0.15134245195888363,-1.4508317055360607,0.36026897098809874,1.7822571413954538,-0.7977054375937498,-2.2791904772972122,-0.9261717442937346,-1.2588354962492492,-1.5080496378140436,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2033,1,0.6254826199107711,-0.5047932555494296,0.5878750145963889,-0.15769422921772758,1.235894266502943,1.13462393948229,0.6075326696601686,1.926017673917123,-0.00622756241675079,1.3504491258186313,0.11661465631326871,-0.15134245195888363,-1.4508317055360607,0.36026897098809874,1.7822571413954538,-0.7977054375937498,-2.2791904772972122,-0.9261717442937346,-1.2588354962492492,-1.5080496378140436,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2036,0,0.34910657855484983,1.7262682936690374,-0.6115478339761014,0.3545095332030185,-1.2733456079121206,-1.4124313473452232,-0.3076359696686826,0.36389985009210835,0.11832368591826864,0.3264444451724458,-0.6963560905563771,-1.0059821806678646,0.21698656006550876,1.523423077321158,1.609351597827241,0.6646699031255588,1.238300338059119,-0.09593629751890338,0.8232522795540025,1.9246379355527277,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2037,1,0.34910657855484983,1.7262682936690374,-0.6115478339761014,0.3545095332030185,-1.2733456079121206,-1.4124313473452232,-0.3076359696686826,0.36389985009210835,0.11832368591826864,0.3264444451724458,-0.6963560905563771,-1.0059821806678646,0.21698656006550876,1.523423077321158,1.609351597827241,0.6646699031255588,1.238300338059119,-0.09593629751890338,0.8232522795540025,1.9246379355527277,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2039,0,0.8116727951400273,-1.0116638495990655,0.9508582450854287,1.1466104697340027,0.2996107312734416,0.03509146204584451,0.7320059236351223,1.1776457460266965,-0.9029965504288973,0.08590643294012237,1.5426453106583704,1.2374471071932158,-0.8892194324253258,-0.45290956352792333,0.07315234535577875,-0.3671171428264051,-1.5433888271461433,0.980732671792608,-0.9539272445625798,-0.4249200636934616,0.9222232116823973,0.6128148575600055,0.7220209910814723,-0.31256528809139467,-0.06741241453652384,0.04094003905348583,-0.6152719393373622,2.1609641586126003,-0.6430465333845935,-0.020586798342171243,-0.7845034379900431,-0.7988629134629651,-0.024995297864321486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
